departure_hour,day_of_week,month,origin_airport,destination_airport,route_distance_km,weather_score,crew_duty_hours,historical_delay_rate,aircraft_age,gate_turnaround_mins,aircraft_type,delay_label,delay_probability,origin_encoded,destination_encoded,aircraft_encoded,is_peak_hour,is_monsoon,is_fog_season,is_peak_day,crew_risk,tight_turnaround,aging_aircraft,weather_monsoon,risk_score
17,6,11,DEL,BOM,1161,0,2.9,0.3664583109204249,8,41,A320,0,0.4166,1,0,0,1,0,1,1,0,0,0,0,0.2782604088221487
22,0,2,CCU,DEL,1323,0,11.7,0.44722212989863863,21,33,A320,1,0.5489,4,1,0,0,0,1,0,1,0,1,0,0.3865277454645235
22,6,5,PNQ,BOM,113,0,6.0,0.1879024867653194,19,88,ATR72,0,0.2752,8,0,3,0,0,0,1,0,0,1,0,0.1357658703678618
6,1,10,DEL,BLR,1769,0,10.2,0.4309053341759178,19,79,B777,0,0.4724,1,2,4,0,0,0,0,1,0,1,0,0.3008168669615712
21,6,1,MAA,BOM,977,0,8.6,0.34885585037329886,17,74,B777,0,0.3895,5,0,4,0,0,1,1,0,0,0,0,0.2720995476306546
21,6,4,HYD,BOM,618,2,7.2,0.3098766189542392,2,81,A320,1,0.574,3,0,0,0,0,0,1,0,0,0,0,0.6784568166339837
12,1,8,BOM,PNQ,79,1,8.9,0.1570373873579773,20,44,ATR72,1,0.6828,0,8,3,0,1,0,0,0,0,1,1,0.30496308557529206
19,2,5,DEL,AMD,882,0,13.0,0.2268119344092676,15,24,A320,1,0.6407,1,6,0,1,0,0,0,1,1,0,0,0.32938417704324363
14,1,2,HYD,BLR,491,0,1.9,0.22377532243878515,12,52,A321,0,0.1395,3,2,2,0,0,1,0,0,0,0,0,0.1583213628535748
7,2,12,DEL,BLR,1719,0,9.9,0.39495646079665025,2,27,A321,1,0.558,1,2,2,1,0,1,0,0,1,0,0,0.3182347612788276
18,4,4,BLR,HYD,538,1,3.4,0.1949305303298292,13,86,B737,0,0.478,2,3,1,1,0,0,1,0,0,0,0,0.38822568561544024
9,2,6,BLR,BOM,795,2,3.9,0.26061877865842403,16,44,A320,1,0.9242,2,0,0,1,1,0,0,0,0,0,2,0.5912165725304483
22,2,7,BOM,HYD,572,2,1.2,0.20492245973926967,10,24,A320,1,0.732,0,3,0,0,1,0,0,0,1,0,2,0.6717228609087443
23,6,12,BOM,PNQ,150,3,8.9,0.10648724195625033,8,28,B777,1,0.9926,0,8,4,0,0,1,1,0,1,0,0,1.0372705346846876
22,1,2,BLR,DEL,1783,1,6.6,0.35289879890364306,13,34,A320,1,0.4612,2,1,0,0,0,1,0,0,0,0,0,0.45351457961627506
3,6,8,BOM,MAA,978,2,13.0,0.3153024775645137,10,67,B737,1,0.8761,0,5,1,0,1,0,1,1,0,0,2,0.8303558671475797
17,5,3,PNQ,BOM,97,0,5.4,0.11682845138883954,21,81,ATR72,0,0.3967,8,0,3,1,0,0,0,0,0,1,0,0.040889957986093836
22,5,12,BLR,DEL,1753,0,14.0,0.35344939238406947,13,60,B777,0,0.4414,2,1,4,0,0,1,0,1,0,0,0,0.3537072873344243
7,2,11,PNQ,BOM,72,0,11.1,0.11002681423782759,19,89,ATR72,1,0.544,8,0,3,1,0,1,0,1,0,1,0,0.2685093849832397
21,2,10,PNQ,BOM,94,0,4.2,0.11662348809115926,7,81,A320,0,0.0966,8,0,0,0,0,0,0,0,0,0,0,0.04081822083190574
21,4,3,BOM,DEL,1141,0,3.3,0.34456739083957366,1,29,A321,0,0.2878,0,1,2,0,0,0,1,0,1,0,0,0.29059858679385075
14,5,10,MAA,BOM,984,1,5.6,0.29057747723529836,4,46,B777,0,0.3662,5,0,4,0,0,0,0,0,0,0,0,0.35170211703235443
6,0,11,DEL,BOM,1145,1,11.2,0.3758049979928622,15,54,B777,1,0.6003,1,0,4,0,0,1,0,1,0,0,0,0.6115317492975018
4,4,11,PNQ,BOM,159,0,12.4,0.1625234182138241,6,27,B777,0,0.465,8,0,4,0,0,1,1,1,1,0,0,0.45688319637483843
19,5,2,BLR,DEL,1704,0,3.7,0.4125500716843731,5,23,A321,0,0.515,2,1,2,1,0,1,0,0,1,0,0,0.3243925250895306
18,4,5,DEL,BLR,1700,1,11.7,0.4501654918031839,5,40,A320,1,0.8001,1,2,0,1,0,0,1,1,0,0,0,0.6275579221311143
0,2,5,DEL,GOI,1925,0,2.7,0.37142030177492436,17,22,A321,0,0.3986,1,7,2,0,0,0,0,0,1,0,0,0.22999710562122352
8,1,1,BLR,HYD,519,1,11.3,0.17540917540655826,6,30,A321,1,0.6902,2,3,2,1,0,1,0,1,0,0,0,0.5413932113922953
15,3,4,BLR,DEL,1779,0,2.7,0.38759184468937147,8,44,B737,0,0.225,2,1,1,0,0,0,0,0,0,0,0,0.13565714564128
3,3,3,BOM,BLR,815,0,13.9,0.23144797057215644,4,84,A321,0,0.2926,0,2,2,0,0,0,0,1,0,0,0,0.23100678970025473
4,0,6,HYD,BOM,668,0,4.7,0.22967861212090576,11,32,A320,0,0.3119,3,0,0,0,1,0,0,0,0,0,0,0.080387514242317
2,1,3,PNQ,BOM,153,3,9.1,0.17865845585712228,6,82,A320,1,0.8215,8,0,0,0,0,0,0,0,0,0,0,0.8125304595499928
10,2,10,DEL,CCU,1350,1,10.5,0.4137232071448772,3,35,ATR72,1,0.6355,1,4,3,0,0,0,0,1,0,0,0,0.5448031225007071
18,0,3,CCU,DEL,1316,0,3.5,0.4512511486497017,17,84,B777,0,0.4305,4,1,4,1,0,0,0,0,0,0,0,0.1579379020273956
11,1,8,BOM,MAA,1006,1,9.2,0.29962350003001215,7,81,A320,1,0.5198,0,5,0,0,1,0,0,0,0,0,1,0.35486822501050425
9,1,6,BOM,MAA,1033,0,9.6,0.35691600465768014,15,33,ATR72,1,0.6128,0,5,3,1,1,0,0,0,0,0,0,0.12492060163018805
14,0,8,MAA,BOM,1008,1,3.8,0.2576556075300943,2,23,ATR72,1,0.5531,5,0,3,0,1,0,0,0,1,0,1,0.440179462635533
6,4,8,HYD,BOM,645,1,11.5,0.29699226013479674,2,64,A321,1,0.6188,3,0,2,0,1,0,1,1,0,0,1,0.5739472910471788
8,2,7,BOM,HYD,598,1,9.1,0.24078002627897999,20,65,B737,1,0.7463,0,3,1,1,1,0,0,0,0,1,1,0.334273009197643
10,5,8,BLR,HYD,482,0,6.4,0.1620188126065294,19,72,A320,0,0.3148,2,3,0,0,1,0,0,0,0,1,0,0.05670658441228529
15,3,2,DEL,BOM,1108,1,7.6,0.3292779045567096,11,75,ATR72,0,0.3817,1,0,3,0,0,1,0,0,0,0,0,0.44524726659484837
21,4,1,HYD,BOM,635,2,4.4,0.24343085682992321,4,22,B737,1,0.6474,3,0,1,0,0,1,1,0,1,0,0,0.8352007998904731
9,6,1,CCU,DEL,1312,2,7.4,0.45843527318110544,10,57,ATR72,1,0.7834,4,1,3,1,0,1,1,0,0,0,0,0.8104523456133867
9,4,2,BOM,HYD,634,0,8.1,0.2264395740915249,9,41,B737,0,0.4106,0,3,1,1,0,1,1,0,0,0,0,0.2292538509320337
11,3,2,AMD,DEL,874,0,11.5,0.2622872696120726,16,56,B737,0,0.4049,6,1,1,0,0,1,0,1,0,0,0,0.3218005443642254
12,5,6,BLR,HYD,458,0,13.6,0.20252034695054222,17,60,A320,1,0.531,2,3,0,0,1,0,0,1,0,0,0,0.22088212143268976
11,3,7,BOM,DEL,1187,3,13.4,0.4098236445413884,21,29,A321,1,1.0,0,1,2,0,1,0,0,1,1,1,3,1.143438275589486
7,6,10,AMD,DEL,927,0,10.4,0.21530587395400455,19,58,B777,1,0.5861,6,1,4,1,0,0,1,1,0,1,0,0.2953570558839016
2,4,6,MAA,BOM,981,1,8.9,0.3397422667147111,8,33,A321,1,0.6059,5,0,2,0,1,0,1,0,0,0,1,0.43890979335014885
22,3,12,BLR,HYD,535,3,10.2,0.20771534143807102,12,43,ATR72,1,1.0,2,3,3,0,0,1,0,1,0,0,0,1.0527003695033248
6,6,11,BOM,BLR,893,0,12.8,0.24043586793043353,4,45,A320,0,0.3462,0,2,0,0,0,1,1,1,0,0,0,0.3841525537756517
6,1,11,GOI,DEL,1930,3,4.3,0.3096467207630884,8,25,B777,1,0.8739,7,1,4,0,0,1,0,0,1,0,0,1.038376352267081
13,1,8,HYD,BLR,507,1,11.9,0.17601607548678747,18,75,ATR72,1,0.6704,3,2,3,0,1,0,0,1,0,0,1,0.4616056264203756
1,4,3,CCU,DEL,1327,0,2.4,0.4670416080768822,9,65,B737,0,0.1868,4,1,1,0,0,0,1,0,0,0,0,0.23346456282690878
10,2,3,MAA,BOM,984,0,11.0,0.3403975818603344,16,41,A321,1,0.5062,5,0,2,0,0,0,0,1,0,0,0,0.269139153651117
14,1,2,DEL,AMD,868,0,12.6,0.16187238716082475,20,46,B737,0,0.3647,1,6,1,0,0,1,0,1,0,1,0,0.28665533550628863
8,3,4,PNQ,BOM,156,1,6.5,0.13936579210163794,4,81,ATR72,0,0.4557,8,0,3,1,0,0,0,0,0,0,0,0.2987780272355733
2,2,12,DEL,GOI,1889,0,13.3,0.35866462867868676,6,50,B737,0,0.3435,1,7,1,0,0,1,0,1,0,0,0,0.3555326200375404
23,3,10,DEL,BLR,1727,0,12.3,0.4600781995165452,2,78,ATR72,0,0.384,1,2,3,0,0,0,0,1,0,0,0,0.3110273698307908
12,0,6,AMD,DEL,930,0,10.5,0.17906506880954387,17,42,A320,1,0.5416,6,1,0,0,1,0,0,1,0,0,0,0.21267277408334034
2,6,4,DEL,BOM,1118,1,7.4,0.36832419770666114,5,64,B777,0,0.3973,1,0,4,0,0,0,1,0,0,0,0,0.4489134691973314
13,2,2,BOM,HYD,626,2,5.7,0.29274545320095163,19,70,B777,1,0.6171,0,3,4,0,0,1,0,0,0,1,0,0.682460908620333
18,6,3,AMD,DEL,920,0,12.6,0.2140344200877377,21,29,B737,1,0.7356,6,1,1,1,0,0,1,1,1,1,0,0.3949120470307082
1,0,10,DEL,AMD,930,1,6.4,0.203142280662525,16,39,B737,0,0.4513,1,6,1,0,0,0,0,0,0,0,0,0.3210997982318837
13,2,5,BLR,DEL,1772,2,2.0,0.4074757801921457,11,74,B777,1,0.613,2,1,4,0,0,0,0,0,0,0,0,0.6426165230672509
5,1,1,BOM,BLR,810,0,8.1,0.25126485583099184,18,57,B737,0,0.3005,0,2,1,0,0,1,0,0,0,0,0,0.16794269954084715
10,1,9,BLR,DEL,1756,0,11.8,0.3869968653639625,10,40,B777,1,0.5248,2,1,4,0,1,0,0,1,0,0,0,0.2854489028773869
5,2,2,AMD,DEL,918,1,5.6,0.17324837933274895,4,77,A320,0,0.2693,6,1,0,0,0,1,0,0,0,0,0,0.39063693276646216
14,3,3,BOM,HYD,662,0,3.5,0.2777906719880462,21,54,ATR72,0,0.2111,0,3,3,0,0,0,0,0,0,1,0,0.09722673519581616
10,5,7,BLR,HYD,459,1,13.7,0.1998550760366381,18,84,B737,1,0.7299,2,3,1,0,1,0,0,1,0,0,1,0.4699492766128234
11,4,11,CCU,DEL,1317,1,12.8,0.44609372677641046,10,33,B777,1,0.6484,4,1,4,0,0,1,1,1,0,0,0,0.7061328043717436
10,0,7,BOM,PNQ,137,2,4.5,0.11593894309388343,19,53,A321,1,0.6964,0,8,2,0,1,0,0,0,0,1,2,0.5405786300828592
11,2,10,AMD,DEL,879,2,3.3,0.25437894300631353,14,77,A321,1,0.5518,6,1,2,0,0,0,0,0,0,0,0,0.5890326300522097
22,5,12,HYD,BOM,668,1,9.3,0.2889749291204288,20,48,B777,1,0.5656,3,0,4,0,0,1,0,0,0,1,0,0.4311412251921501
9,4,10,DEL,BLR,1723,2,2.3,0.40801379109598074,16,61,B737,1,0.8132,1,2,1,1,0,0,1,0,0,0,0,0.7128048268835934
3,4,2,BOM,PNQ,144,0,11.1,0.17949561701029862,12,56,B737,0,0.3718,0,8,1,0,0,1,1,1,0,0,0,0.36282346595360454
14,5,7,BLR,HYD,462,0,10.9,0.2245285352543419,1,84,B737,0,0.4398,2,3,1,0,1,0,0,1,0,0,0,0.22858498733901966
10,0,11,AMD,DEL,925,0,5.4,0.25321166519835414,13,77,A321,0,0.1513,6,1,2,0,0,1,0,0,0,0,0,0.16862408281942393
7,1,6,DEL,BLR,1768,0,1.8,0.42676954169297016,9,88,A321,0,0.4207,1,2,2,1,1,0,0,0,0,0,0,0.14936933959253954
16,1,9,DEL,AMD,917,0,6.1,0.16494677554133286,11,86,A320,0,0.216,1,6,0,0,1,0,0,0,0,0,0,0.057731371439466495
18,2,12,DEL,GOI,1934,0,10.2,0.320450337979319,11,26,B737,1,0.6782,1,7,1,1,0,1,0,1,1,0,0,0.4421576182927616
9,3,4,HYD,BOM,588,0,5.8,0.27380225967947264,7,64,A321,0,0.2595,3,0,2,1,0,0,0,0,0,0,0,0.09583079088781542
2,3,4,DEL,GOI,1924,0,10.4,0.35535126488358365,1,42,ATR72,0,0.4121,1,7,3,0,0,0,0,1,0,0,0,0.2743729427092543
10,1,10,DEL,CCU,1333,0,5.7,0.47128957470857635,20,76,B737,0,0.2885,1,4,1,0,0,0,0,0,0,1,0,0.16495135114800172
9,3,11,DEL,CCU,1310,0,7.0,0.4066703671773338,14,60,B777,0,0.3627,1,4,4,1,0,1,0,0,0,0,0,0.2223346285120668
17,0,4,PNQ,BOM,132,0,11.6,0.12925250305187633,5,69,B737,0,0.4517,8,0,1,1,0,0,0,1,0,0,0,0.1952383760681567
0,0,4,DEL,AMD,864,1,11.0,0.24690776427913413,21,76,B777,1,0.5988,1,6,4,0,0,0,0,1,0,1,0,0.4864177174976969
13,1,7,PNQ,BOM,80,2,10.8,0.17888938721661277,1,53,B737,1,0.8216,8,0,1,0,1,0,0,1,0,0,2,0.7126112855258145
15,3,3,DEL,BLR,1773,2,2.2,0.3716864597397536,16,70,ATR72,1,0.6487,1,2,3,0,0,0,0,0,0,0,0,0.6300902609089137
11,2,1,DEL,AMD,881,0,7.1,0.23073110969398541,14,22,A320,0,0.2923,1,6,0,0,0,1,0,0,1,0,0,0.26075588839289493
22,4,3,BLR,HYD,539,2,13.7,0.1480391351579346,7,35,A320,1,0.7292,2,3,0,0,0,0,1,1,0,0,0,0.7718136973052772
18,6,3,DEL,CCU,1275,1,12.0,0.4658643941266941,8,25,B777,1,0.9363,1,4,4,1,0,0,1,1,1,0,0,0.7330525379443429
19,2,6,CCU,DEL,1294,3,13.2,0.4766165926648355,6,68,A320,1,1.0,4,1,0,1,1,0,0,1,0,0,3,1.0668158074326923
8,1,12,AMD,DEL,939,1,11.3,0.20673824647621478,7,71,ATR72,1,0.6327,6,1,3,1,0,1,0,1,0,0,0,0.5523583862666751
18,5,10,MAA,BOM,1056,2,10.8,0.34563761828959705,10,60,B777,1,0.9383,5,0,4,1,0,0,0,1,0,0,0,0.7709731664013589
15,5,7,BOM,DEL,1102,0,12.4,0.3766450378681907,14,82,ATR72,1,0.5507,0,1,3,0,1,0,0,1,0,0,0,0.28182576325386677
20,2,5,DEL,AMD,892,0,7.4,0.213813962086225,7,68,A321,0,0.2355,1,6,2,1,0,0,0,0,0,0,0,0.07483488673017874
13,5,7,PNQ,BOM,113,2,10.9,0.1676801577810993,1,29,A321,1,1.0,8,0,2,0,1,0,0,1,1,0,2,0.8086880552233847
1,1,12,BOM,BLR,808,2,9.3,0.23013793388740433,5,85,ATR72,1,0.5921,0,2,3,0,0,1,0,0,0,0,0,0.6605482768605915
19,3,10,DEL,BLR,1697,0,12.0,0.4046053677184743,9,34,A321,1,0.5818,1,2,2,1,0,0,0,1,0,0,0,0.291611878701466
3,1,6,BLR,HYD,454,0,6.1,0.14072625164883087,17,32,B777,0,0.3263,2,3,4,0,1,0,0,0,0,0,0,0.0492541880770908
21,0,11,BLR,HYD,510,0,1.9,0.16315043686741948,21,65,B777,0,0.1653,2,3,4,0,0,1,0,0,0,1,0,0.1371026529035968
23,1,2,DEL,GOI,1935,2,7.2,0.3640500062323072,16,47,B777,1,0.6456,1,7,4,0,0,1,0,0,0,0,0,0.7074175021813075
8,6,12,BLR,HYD,451,0,6.0,0.13572249971342856,5,64,A320,0,0.2543,2,3,0,1,0,1,1,0,0,0,0,0.1975028748997
16,1,5,DEL,GOI,1887,1,8.5,0.36804715956633094,20,84,A321,1,0.5472,1,7,2,0,0,0,0,0,0,1,0,0.3788165058482158
5,1,7,GOI,DEL,1887,3,4.4,0.33483682665089454,11,83,B737,1,0.8839,7,1,1,0,1,0,0,0,0,0,3,0.8671928893278131
17,6,5,CCU,DEL,1265,0,13.6,0.4694333460441892,13,47,B737,1,0.6378,4,1,1,1,0,0,1,1,0,0,0,0.3843016711154662
18,6,7,BLR,DEL,1777,0,10.2,0.3976216438972728,21,75,B737,1,0.759,2,1,1,1,1,0,1,1,0,1,0,0.3591675753640455
3,1,3,BLR,HYD,476,1,11.8,0.1795006061681834,5,78,A320,0,0.4718,2,3,0,0,0,0,0,1,0,0,0,0.4628252121588642
4,6,5,BOM,BLR,826,2,1.6,0.25991447435729037,3,73,A320,1,0.554,0,2,0,0,0,0,1,0,0,0,0,0.6609700660250517
22,5,8,BLR,DEL,1787,1,5.1,0.44563811572323325,19,82,ATR72,1,0.6283,2,1,3,0,1,0,0,0,0,1,1,0.4059733405031316
15,1,7,DEL,BLR,1691,3,6.6,0.4171232304825383,19,25,A321,1,1.0,1,2,2,0,1,0,0,0,1,1,3,0.9959931306688884
11,1,4,DEL,GOI,1908,0,11.6,0.34144812586591544,7,54,B777,0,0.3366,1,7,4,0,0,0,0,1,0,0,0,0.2695068440530704
22,0,2,BOM,BLR,801,0,5.5,0.30957659110876024,2,77,B737,0,0.1238,0,2,1,0,0,1,0,0,0,0,0,0.18835180688806608
5,3,8,CCU,DEL,1267,0,4.0,0.4671463261516186,9,79,A321,0,0.2869,4,1,2,0,1,0,0,0,0,0,0,0.1635012141530665
6,4,6,CCU,DEL,1310,1,9.9,0.39847720430778555,15,71,A320,1,0.6094,4,1,0,0,1,0,1,0,0,0,1,0.45946702150772495
11,0,1,AMD,DEL,890,0,8.1,0.2545314650202088,18,74,B737,0,0.3018,6,1,1,0,0,1,0,0,0,0,0,0.16908601275707308
4,0,10,CCU,DEL,1259,2,4.4,0.4393816575135313,5,52,A320,1,0.5758,4,1,0,0,0,0,0,0,0,0,0,0.6537835801297359
16,0,12,BOM,BLR,849,1,9.1,0.32873983096669906,9,40,ATR72,0,0.5015,0,2,3,0,0,1,0,0,0,0,0,0.4450589408383447
11,1,6,BOM,BLR,858,0,1.9,0.24827802622773487,5,74,ATR72,0,0.1993,0,2,3,0,1,0,0,0,0,0,0,0.0868973091797072
8,1,9,PNQ,BOM,76,0,9.4,0.14012606899074,14,54,A321,1,0.5061,8,0,2,1,1,0,0,0,0,0,0,0.049044124146759
0,0,6,GOI,DEL,1861,0,9.7,0.3738446103817475,4,40,A321,0,0.4195,7,1,2,0,1,0,0,0,0,0,0,0.1308456136336116
22,3,2,BLR,BOM,860,0,4.6,0.2556494411855625,19,87,ATR72,0,0.2023,2,0,3,0,0,1,0,0,0,1,0,0.16947730441494685
10,0,10,PNQ,BOM,124,0,10.7,0.16697325453273643,20,48,B737,0,0.4168,8,0,1,0,0,0,0,1,0,1,0,0.20844063908645774
7,5,4,BOM,PNQ,134,1,2.0,0.1513444812666454,2,47,ATR72,1,0.5105,0,8,3,1,0,0,0,0,0,0,0,0.30297056844332587
13,4,12,DEL,GOI,1882,1,12.7,0.36938505128966787,4,73,B777,1,0.5478,1,7,4,0,0,1,1,1,0,0,0,0.6792847679513838
17,0,9,DEL,BOM,1197,0,1.4,0.3492040853423067,4,22,A320,1,0.5397,1,0,0,1,1,0,0,0,1,0,0,0.22222142986980734
7,6,6,BOM,BLR,821,1,12.4,0.2770923662109183,9,44,B737,1,0.8808,0,2,1,1,1,0,1,1,0,0,1,0.5669823281738213
16,2,9,GOI,DEL,1925,0,7.3,0.3571845978108292,10,41,A321,0,0.3129,7,1,2,0,1,0,0,0,0,0,0,0.1250146092337902
4,5,1,BLR,DEL,1715,1,6.3,0.44970838008761016,8,66,A320,0,0.4299,2,1,0,0,0,1,0,0,0,0,0,0.48739793303066353
12,1,1,BOM,MAA,966,1,2.4,0.323213399005211,16,48,B777,0,0.4293,0,5,4,0,0,1,0,0,0,0,0,0.4431246896518239
14,4,7,DEL,CCU,1341,0,5.0,0.4008255666371344,20,67,ATR72,0,0.3603,1,4,3,0,1,0,1,0,0,1,0,0.21028894832299705
11,0,6,DEL,AMD,933,0,2.2,0.15863126845821063,3,76,A320,0,0.1635,1,6,0,0,1,0,0,0,0,0,0,0.055520943960373714
3,5,6,BOM,HYD,633,0,3.0,0.2567771292825898,11,26,ATR72,0,0.4527,0,3,3,0,1,0,0,0,1,0,0,0.1898719952489064
13,4,3,CCU,DEL,1287,2,8.3,0.40172193290592645,4,35,A320,1,0.7307,4,1,0,0,0,0,1,0,0,0,0,0.7106026765170743
23,6,2,BLR,DEL,1752,3,5.9,0.4184482770703669,17,71,A321,1,0.9174,2,1,2,0,0,1,1,0,0,0,0,1.0464568969746284
23,2,1,MAA,BOM,1004,0,7.9,0.3316442802883372,13,40,A321,0,0.2527,5,0,2,0,0,1,0,0,0,0,0,0.196075498100918
13,3,4,BLR,HYD,537,1,2.3,0.14527484911693314,5,75,A321,0,0.2581,2,3,2,0,0,0,0,0,0,0,0,0.3008461971909266
18,6,6,BOM,HYD,647,0,7.8,0.266460564834216,12,25,ATR72,1,0.6066,0,3,3,1,1,0,1,0,1,0,0,0.2632611976919756
4,0,7,BLR,DEL,1772,1,6.3,0.426885027433008,11,73,A320,0,0.5208,2,1,0,0,1,0,0,0,0,0,1,0.3994097596015528
15,0,3,BOM,MAA,987,2,2.6,0.3157687062861303,20,49,B777,1,0.6263,0,5,4,0,0,0,0,0,0,1,0,0.6105190472001456
20,0,10,BLR,HYD,451,0,4.6,0.16096395192519836,14,46,B737,0,0.2644,2,3,1,1,0,0,0,0,0,0,0,0.05633738317381942
5,2,10,DEL,AMD,939,0,5.7,0.15739221063817788,13,23,B737,0,0.263,1,6,1,0,0,0,0,0,1,0,0,0.15508727372336226
0,2,6,DEL,GOI,1943,0,13.2,0.37285664261668716,14,38,B777,1,0.5691,1,7,4,0,1,0,0,1,0,0,0,0.28049982491584047
10,1,7,BOM,HYD,633,1,13.7,0.23661421843749944,19,48,ATR72,1,0.6946,0,3,3,0,1,0,0,1,0,1,1,0.48281497645312477
13,0,1,BOM,MAA,1057,2,10.4,0.3201137201347357,20,36,ATR72,1,0.898,0,5,3,0,0,1,0,1,0,1,0,0.8420398020471574
10,2,1,BOM,DEL,1154,0,8.6,0.3372851308249149,9,24,A320,0,0.3849,0,1,0,0,0,1,0,0,1,0,0,0.2980497957887202
17,4,6,BOM,BLR,850,0,11.9,0.2569419099579487,18,46,B737,1,0.6528,0,2,1,1,1,0,1,1,0,0,0,0.30992966848528203
6,6,3,BOM,DEL,1149,1,6.6,0.3514524262039951,14,89,A321,0,0.4406,0,1,2,0,0,0,1,0,0,0,0,0.44300834917139825
14,5,8,MAA,BOM,1052,1,11.2,0.2835652001136794,9,70,B777,1,0.6634,5,0,4,0,1,0,0,1,0,0,1,0.49924782003978774
1,5,1,BOM,MAA,969,0,8.3,0.3473117467772554,14,47,B737,0,0.3389,0,5,1,0,0,1,0,0,0,0,0,0.20155911137203938
3,6,5,DEL,CCU,1310,0,7.9,0.4855646352964028,4,85,A320,0,0.2442,1,4,0,0,0,0,1,0,0,0,0,0.23994762235374098
20,2,3,DEL,CCU,1330,1,6.7,0.427929706346353,8,54,B777,1,0.5212,1,4,4,1,0,0,0,0,0,0,0,0.39977539722122357
23,6,1,DEL,AMD,931,1,4.6,0.17602365191337052,15,41,B777,0,0.4404,1,6,4,0,0,1,1,0,0,0,0,0.4616082781696797
14,4,3,BOM,DEL,1167,0,5.9,0.3632523168781338,11,33,A320,0,0.2653,0,1,0,0,0,0,1,0,0,0,0,0.19713831090734682
19,0,1,PNQ,BOM,115,2,12.7,0.09320166973959079,5,85,B777,1,0.8373,8,0,4,1,0,1,0,1,0,0,0,0.7626205844088567
14,5,1,GOI,DEL,1860,0,2.3,0.29029071674673673,11,72,B737,0,0.2161,7,1,1,0,0,1,0,0,0,0,0,0.18160175086135785
8,1,4,BOM,DEL,1152,1,5.0,0.41955616796978235,8,37,B777,1,0.5878,0,1,4,1,0,0,0,0,0,0,0,0.3968446587894238
12,2,6,BLR,DEL,1702,0,7.3,0.370154116386086,14,44,A320,0,0.3681,2,1,0,0,1,0,0,0,0,0,0,0.12955394073513007
20,1,4,DEL,GOI,1938,0,7.5,0.38189274849357013,9,53,A321,0,0.3028,1,7,2,1,0,0,0,0,0,0,0,0.13366246197274953
0,0,11,BOM,MAA,993,2,5.0,0.3489257656329727,4,34,A320,1,0.6096,0,5,0,0,0,1,0,0,0,0,0,0.7021240179715403
1,5,7,BLR,HYD,482,0,11.4,0.2118143846217272,15,47,B737,0,0.4847,2,3,1,0,1,0,0,1,0,0,0,0.2241350346176045
5,2,7,BOM,BLR,825,1,6.9,0.30023615576405055,4,73,B777,0,0.4201,0,2,4,0,1,0,0,0,0,0,1,0.3550826545174177
17,0,10,BOM,PNQ,143,1,1.4,0.14385164284488539,15,65,A320,0,0.5075,0,8,0,1,0,0,0,0,0,0,0,0.30034807499570987
19,2,3,BLR,DEL,1732,0,6.4,0.43728419784038414,8,28,A320,0,0.4749,2,1,0,1,0,0,0,0,1,0,0,0.2530494692441344
8,3,1,DEL,GOI,1861,0,4.8,0.35009606039397656,15,79,A320,0,0.34,1,7,0,1,0,1,0,0,0,0,0,0.2025336211378918
19,4,10,DEL,AMD,870,0,2.3,0.22043134825056293,19,31,B777,0,0.4082,1,6,4,1,0,0,1,0,0,1,0,0.14715097188769705
0,5,1,BOM,PNQ,135,0,11.4,0.1317107892909931,1,25,A320,1,0.5027,0,8,0,0,0,1,0,1,1,0,0,0.37609877625184757
15,4,11,DEL,BOM,1107,2,10.2,0.39289526720027657,12,81,B737,1,0.8072,1,0,1,0,0,1,1,1,0,0,0,0.9375133435200969
0,1,11,MAA,BOM,1023,0,12.4,0.2659967930242714,3,47,ATR72,0,0.3064,5,0,3,0,0,1,0,1,0,0,0,0.323098877558495
14,1,2,CCU,DEL,1290,0,4.5,0.41575158417409686,5,85,ATR72,0,0.1663,4,1,3,0,0,1,0,0,0,0,0,0.2255130544609339
18,6,2,DEL,BOM,1197,1,1.9,0.3413458340840181,20,82,B737,1,0.6365,1,0,1,1,0,1,1,0,0,1,0,0.5194710419294064
19,6,3,BOM,PNQ,95,0,5.9,0.17372640438731218,6,59,A320,0,0.3195,0,8,0,1,0,0,1,0,0,0,0,0.13080424153555925
23,2,4,BOM,BLR,849,0,13.1,0.27377475558726594,4,72,A321,0,0.3095,0,2,2,0,0,0,0,1,0,0,0,0.24582116445554308
15,0,2,GOI,DEL,1919,0,3.2,0.28633084972075973,7,69,A321,0,0.1145,7,1,2,0,0,1,0,0,0,0,0,0.1802157974022659
1,2,8,PNQ,BOM,127,2,14.0,0.09296484189491333,20,42,B737,1,0.9572,8,0,1,0,1,0,0,1,0,1,2,0.6825376946632197
8,6,10,DEL,AMD,871,0,3.6,0.17653482825961198,14,45,A321,0,0.3206,1,6,2,1,0,0,1,0,0,0,0,0.1317871898908642
1,5,8,BOM,MAA,1003,0,11.1,0.3398588488102473,19,85,A321,1,0.5859,0,5,2,0,1,0,0,1,0,1,0,0.26895059708358654
23,6,9,BOM,PNQ,88,0,12.3,0.15203557860826955,21,57,B737,1,0.5608,0,8,1,0,1,0,1,1,0,1,0,0.27321245251289433
1,0,1,AMD,DEL,914,0,5.8,0.2173771371234745,3,46,ATR72,0,0.087,6,1,3,0,0,1,0,0,0,0,0,0.1560819979932161
